payment_id,payment_type,payment_status
74612,Debit Card,Refunded
74613,Bank Transfer,Pending
74614,Debit Card,Refunded
74615,Digital Wallet,Failed
74616,Bank Transfer,Completed
74617,Bank Transfer,Refunded
74618,Cash,Failed
74619,UPI,Failed
74620,Digital Wallet,Refunded
74621,Debit Card,Pending
74622,Digital Wallet,Pending
74623,Cash,Completed
74624,Cash,Refunded
74625,Credit Card,Failed
74626,UPI,Refunded
74627,Debit Card,Pending
74628,Digital Wallet,Completed
74629,Cash,Refunded
74630,Bank Transfer,Refunded
74631,Cash,Refunded
74632,Digital Wallet,Pending
74633,Debit Card,Failed
74634,Digital Wallet,Failed
74635,UPI,Completed
74636,Digital Wallet,Failed
74637,UPI,Pending
74638,Debit Card,Failed
74639,Debit Card,Failed
74640,Bank Transfer,Pending
74641,Bank Transfer,Refunded
74642,Credit Card,Refunded
74643,UPI,Refunded
74644,Bank Transfer,Completed
74645,Digital Wallet,Pending
74646,UPI,Pending
74647,Digital Wallet,Failed
74648,Debit Card,Completed
74649,Bank Transfer,Pending
74650,Digital Wallet,Pending
74651,Debit Card,Pending
74652,Credit Card,Failed
74653,Bank Transfer,Pending
74654,Credit Card,Refunded
74655,Credit Card,Completed
74656,UPI,Failed
74657,Debit Card,Failed
74658,Debit Card,Completed
74659,Bank Transfer,Refunded
74660,UPI,Completed
74661,UPI,Refunded
74662,Debit Card,Refunded
74663,Cash,Completed
74664,Debit Card,Refunded
74665,Digital Wallet,Pending
74666,Bank Transfer,Completed
74667,Credit Card,Failed
74668,UPI,Refunded
74669,Bank Transfer,Completed
74670,Bank Transfer,Pending
74671,Digital Wallet,Completed
74672,Credit Card,Pending
74673,UPI,Completed
74674,UPI,Pending
74675,Digital Wallet,Refunded
74676,Digital Wallet,Refunded
74677,Bank Transfer,Refunded
74678,Digital Wallet,Failed
74679,Cash,Refunded
74680,Debit Card,Refunded
74681,Credit Card,Failed
74682,UPI,Completed
74683,Cash,Pending
74684,UPI,Pending
74685,Cash,Completed
74686,UPI,Refunded
74687,Debit Card,Failed
74688,Debit Card,Completed
74689,UPI,Failed
74690,Debit Card,Pending
74691,UPI,Completed
74692,Debit Card,Pending
74693,UPI,Failed
74694,Digital Wallet,Failed
74695,UPI,Refunded
74696,Cash,Pending
74697,Debit Card,Completed
74698,Debit Card,Completed
74699,Bank Transfer,Completed
74700,Digital Wallet,Pending
74701,Digital Wallet,Completed
74702,Credit Card,Completed
74703,Bank Transfer,Pending
74704,Debit Card,Refunded
74705,UPI,Failed
74706,Digital Wallet,Pending
74707,Credit Card,Refunded
74708,UPI,Completed
74709,Credit Card,Pending
74710,UPI,Pending
74711,Bank Transfer,Failed
74712,Debit Card,Failed
74713,Credit Card,Failed
74714,Digital Wallet,Failed
74715,Cash,Failed
74716,UPI,Pending
74717,Credit Card,Pending
74718,Bank Transfer,Refunded
74719,Credit Card,Pending
74720,UPI,Pending
74721,Digital Wallet,Refunded
74722,Digital Wallet,Refunded
74723,Credit Card,Failed
74724,UPI,Failed
74725,Debit Card,Pending
74726,Digital Wallet,Failed
74727,Bank Transfer,Completed
74728,Credit Card,Failed
74729,Digital Wallet,Completed
74730,UPI,Refunded
74731,Bank Transfer,Refunded
74732,Debit Card,Pending
74733,UPI,Pending
74734,UPI,Failed
74735,Digital Wallet,Pending
74736,UPI,Refunded
74737,Bank Transfer,Failed
74738,Credit Card,Completed
74739,Bank Transfer,Pending
74740,Credit Card,Failed
74741,Cash,Failed
74742,Cash,Refunded
74743,Bank Transfer,Failed
74744,UPI,Completed
74745,Cash,Pending
74746,Credit Card,Pending
74747,Debit Card,Refunded
74748,Debit Card,Pending
74749,Digital Wallet,Failed
74750,Cash,Failed
74751,Debit Card,Pending
74752,Credit Card,Failed
74753,Debit Card,Failed
74754,Credit Card,Failed
74755,Debit Card,Completed
74756,Digital Wallet,Refunded
74757,Digital Wallet,Failed
74758,UPI,Pending
74759,Bank Transfer,Refunded
74760,Credit Card,Failed
74761,Bank Transfer,Refunded
74762,Digital Wallet,Completed
74763,Bank Transfer,Pending
74764,Bank Transfer,Refunded
74765,Digital Wallet,Failed
74766,Credit Card,Pending
74767,Debit Card,Pending
74768,Digital Wallet,Failed
74769,Bank Transfer,Pending
74770,Cash,Refunded
74771,UPI,Pending
74772,Debit Card,Refunded
74773,Cash,Failed
74774,Credit Card,Refunded
74775,Credit Card,Pending
74776,UPI,Pending
74777,Debit Card,Refunded
74778,Credit Card,Refunded
74779,Bank Transfer,Completed
74780,Credit Card,Refunded
74781,Debit Card,Completed
74782,Credit Card,Completed
74783,Bank Transfer,Completed
74784,Digital Wallet,Failed
74785,UPI,Failed
74786,UPI,Pending
74787,Bank Transfer,Failed
74788,UPI,Failed
74789,Credit Card,Pending
74790,Credit Card,Pending
74791,Debit Card,Pending
74792,UPI,Refunded
74793,UPI,Pending
74794,Credit Card,Pending
74795,Debit Card,Refunded
74796,Debit Card,Failed
74797,Cash,Failed
74798,Digital Wallet,Failed
74799,Cash,Completed
74800,Bank Transfer,Completed
74801,Bank Transfer,Refunded
74802,Bank Transfer,Failed
74803,UPI,Pending
74804,Debit Card,Completed
74805,Cash,Pending
74806,Cash,Refunded
74807,Credit Card,Failed
74808,Bank Transfer,Pending
74809,UPI,Failed
74810,Cash,Completed
74811,Bank Transfer,Refunded
74812,Debit Card,Failed
74813,Digital Wallet,Refunded
74814,Credit Card,Refunded
74815,Cash,Failed
74816,Debit Card,Pending
74817,Cash,Pending
74818,Debit Card,Completed
74819,Debit Card,Completed
74820,Cash,Completed
74821,Debit Card,Failed
74822,Credit Card,Failed
74823,Debit Card,Pending
74824,Credit Card,Failed
74825,UPI,Refunded
74826,UPI,Pending
74827,Debit Card,Refunded
74828,Digital Wallet,Failed
74829,Digital Wallet,Failed
74830,UPI,Pending
74831,Cash,Failed
74832,Digital Wallet,Completed
74833,Cash,Completed
74834,Debit Card,Failed
74835,Cash,Pending
74836,Cash,Refunded
74837,UPI,Failed
74838,Bank Transfer,Pending
74839,UPI,Failed
74840,UPI,Pending
74841,Bank Transfer,Pending
74842,Cash,Completed
74843,Debit Card,Completed
74844,Digital Wallet,Completed
74845,Credit Card,Refunded
74846,Cash,Failed
74847,Bank Transfer,Failed
74848,Digital Wallet,Completed
74849,Bank Transfer,Failed
74850,Bank Transfer,Failed
74851,Digital Wallet,Failed
74852,Bank Transfer,Completed
74853,Debit Card,Pending
74854,UPI,Failed
74855,Cash,Pending
74856,Credit Card,Pending
74857,UPI,Completed
74858,Credit Card,Refunded
74859,Cash,Failed
74860,Cash,Failed
74861,Digital Wallet,Refunded
74862,Debit Card,Failed
74863,UPI,Refunded
74864,Credit Card,Completed
74865,UPI,Failed
74866,Bank Transfer,Pending
74867,Digital Wallet,Failed
74868,Cash,Completed
74869,Bank Transfer,Failed
74870,Cash,Failed
74871,Credit Card,Completed
74872,Credit Card,Pending
74873,Bank Transfer,Failed
74874,Digital Wallet,Pending
74875,UPI,Failed
74876,Debit Card,Pending
74877,Credit Card,Refunded
74878,Digital Wallet,Failed
74879,UPI,Completed
74880,Bank Transfer,Refunded
74881,Debit Card,Failed
74882,Credit Card,Completed
74883,Credit Card,Refunded
74884,Bank Transfer,Completed
74885,Debit Card,Completed
74886,UPI,Completed
74887,Cash,Completed
74888,Bank Transfer,Completed
74889,UPI,Refunded
74890,Debit Card,Refunded
74891,Bank Transfer,Pending
74892,UPI,Pending
74893,Digital Wallet,Failed
74894,Credit Card,Refunded
74895,Bank Transfer,Pending
74896,Digital Wallet,Completed
74897,Credit Card,Completed
74898,UPI,Failed
74899,Digital Wallet,Pending
74900,UPI,Failed
74901,Digital Wallet,Refunded
74902,Cash,Refunded
74903,Bank Transfer,Refunded
74904,Cash,Pending
74905,Credit Card,Pending
74906,Debit Card,Refunded
74907,Cash,Completed
74908,Bank Transfer,Completed
74909,Bank Transfer,Refunded
74910,Credit Card,Pending
74911,Digital Wallet,Refunded
74912,Bank Transfer,Pending
74913,Credit Card,Pending
74914,Bank Transfer,Failed
74915,Credit Card,Pending
74916,UPI,Pending
74917,UPI,Completed
74918,Credit Card,Failed
74919,Credit Card,Pending
74920,Cash,Failed
74921,Credit Card,Failed
74922,Bank Transfer,Refunded
74923,Credit Card,Completed
74924,Cash,Refunded
74925,Debit Card,Pending
74926,UPI,Refunded
74927,Digital Wallet,Pending
74928,UPI,Pending
74929,Credit Card,Refunded
74930,Digital Wallet,Refunded
74931,Debit Card,Refunded
74932,Credit Card,Failed
74933,Credit Card,Pending
74934,Digital Wallet,Pending
74935,Bank Transfer,Completed
74936,Credit Card,Completed
74937,Credit Card,Pending
74938,Digital Wallet,Failed
74939,Digital Wallet,Pending
74940,UPI,Failed
74941,Cash,Failed
74942,Bank Transfer,Completed
74943,Bank Transfer,Pending
74944,Digital Wallet,Failed
74945,Digital Wallet,Refunded
74946,Cash,Pending
74947,Credit Card,Completed
74948,UPI,Completed
74949,Debit Card,Completed
74950,Cash,Completed
74951,Digital Wallet,Failed
74952,Credit Card,Completed
74953,Cash,Completed
74954,Cash,Pending
74955,Digital Wallet,Pending
74956,UPI,Refunded
74957,Debit Card,Refunded
74958,UPI,Failed
74959,Digital Wallet,Failed
74960,Digital Wallet,Refunded
74961,Cash,Failed
74962,Credit Card,Failed
74963,Credit Card,Refunded
74964,Cash,Pending
74965,Digital Wallet,Pending
74966,Cash,Failed
74967,Credit Card,Pending
74968,UPI,Refunded
74969,Digital Wallet,Pending
74970,UPI,Completed
74971,Cash,Pending
74972,Digital Wallet,Completed
74973,Credit Card,Refunded
74974,Digital Wallet,Refunded
74975,Cash,Failed
74976,Credit Card,Pending
74977,Credit Card,Completed
74978,Digital Wallet,Refunded
74979,Cash,Completed
74980,Digital Wallet,Refunded
74981,Bank Transfer,Completed
74982,UPI,Pending
74983,Cash,Pending
74984,UPI,Pending
74985,Debit Card,Pending
74986,Credit Card,Refunded
74987,Digital Wallet,Failed
74988,Bank Transfer,Failed
74989,UPI,Failed
74990,UPI,Completed
74991,Credit Card,Refunded
74992,Credit Card,Pending
74993,Credit Card,Pending
74994,Digital Wallet,Completed
74995,Digital Wallet,Completed
74996,Credit Card,Completed
74997,Debit Card,Completed
74998,Digital Wallet,Refunded
74999,Bank Transfer,Completed
75000,UPI,Completed
75001,UPI,Refunded
75002,Cash,Completed
75003,Digital Wallet,Pending
75004,Digital Wallet,Pending
75005,Cash,Refunded
75006,Cash,Pending
75007,UPI,Refunded
75008,Credit Card,Refunded
75009,Credit Card,Refunded
75010,Digital Wallet,Refunded
75011,Digital Wallet,Completed
75012,Cash,Completed
75013,Cash,Completed
75014,Bank Transfer,Failed
75015,Cash,Failed
75016,Digital Wallet,Refunded
75017,Debit Card,Pending
75018,Cash,Pending
75019,Credit Card,Completed
75020,Digital Wallet,Completed
75021,Debit Card,Failed
75022,Credit Card,Completed
75023,Cash,Failed
75024,Digital Wallet,Refunded
75025,Digital Wallet,Failed
75026,Bank Transfer,Refunded
75027,Debit Card,Completed
75028,Bank Transfer,Refunded
75029,Cash,Pending
75030,Bank Transfer,Pending
75031,UPI,Pending
75032,Bank Transfer,Refunded
75033,UPI,Refunded
75034,Digital Wallet,Failed
75035,Bank Transfer,Refunded
75036,Debit Card,Pending
75037,UPI,Refunded
75038,Bank Transfer,Failed
75039,UPI,Refunded
75040,Cash,Refunded
75041,Cash,Completed
75042,Cash,Completed
75043,UPI,Pending
75044,UPI,Refunded
75045,Bank Transfer,Failed
75046,Cash,Pending
75047,UPI,Failed
75048,UPI,Completed
75049,Cash,Refunded
75050,Credit Card,Refunded
75051,Debit Card,Pending
75052,Debit Card,Failed
75053,Credit Card,Pending
75054,Cash,Completed
75055,Bank Transfer,Failed
75056,Bank Transfer,Completed
75057,Cash,Failed
75058,Digital Wallet,Failed
75059,Digital Wallet,Refunded
75060,Debit Card,Pending
75061,Cash,Pending
75062,Cash,Failed
75063,UPI,Pending
75064,Digital Wallet,Pending
75065,UPI,Completed
75066,Debit Card,Refunded
75067,UPI,Failed
75068,Digital Wallet,Completed
75069,Digital Wallet,Completed
75070,Debit Card,Pending
75071,Bank Transfer,Pending
75072,Cash,Completed
75073,Credit Card,Failed
75074,Credit Card,Refunded
75075,Debit Card,Failed
75076,Cash,Refunded
75077,Debit Card,Completed
75078,Debit Card,Pending
75079,Digital Wallet,Pending
75080,UPI,Pending
75081,Cash,Completed
75082,Bank Transfer,Pending
75083,Digital Wallet,Failed
75084,Credit Card,Refunded
75085,Bank Transfer,Refunded
75086,Bank Transfer,Refunded
75087,Credit Card,Refunded
75088,Debit Card,Completed
75089,UPI,Completed
75090,Digital Wallet,Refunded
75091,UPI,Pending
75092,Credit Card,Pending
75093,UPI,Completed
75094,UPI,Failed
75095,Debit Card,Refunded
75096,UPI,Failed
75097,Cash,Refunded
75098,Debit Card,Refunded
75099,Bank Transfer,Refunded
75100,Credit Card,Failed
75101,UPI,Refunded
75102,Bank Transfer,Failed
75103,Credit Card,Pending
75104,Cash,Pending
75105,Digital Wallet,Failed
75106,Bank Transfer,Refunded
75107,Debit Card,Pending
75108,Digital Wallet,Completed
75109,Digital Wallet,Failed
75110,Debit Card,Refunded
75111,Debit Card,Failed
75112,Debit Card,Pending
75113,UPI,Failed
75114,Bank Transfer,Pending
75115,Digital Wallet,Refunded
75116,Digital Wallet,Completed
75117,UPI,Pending
75118,Debit Card,Completed
75119,Cash,Completed
75120,Debit Card,Pending
75121,Cash,Pending
75122,Credit Card,Refunded
75123,UPI,Pending
75124,Debit Card,Completed
75125,UPI,Failed
75126,Cash,Failed
75127,Digital Wallet,Refunded
75128,Credit Card,Refunded
75129,UPI,Refunded
75130,Bank Transfer,Completed
75131,Cash,Pending
75132,Digital Wallet,Refunded
75133,Debit Card,Failed
75134,Credit Card,Completed
75135,Cash,Refunded
75136,Credit Card,Refunded
75137,Cash,Failed
75138,UPI,Pending
75139,Credit Card,Pending
75140,Bank Transfer,Failed
75141,UPI,Completed
75142,Cash,Pending
75143,UPI,Failed
75144,Bank Transfer,Pending
75145,Cash,Completed
75146,UPI,Completed
75147,Credit Card,Failed
75148,Digital Wallet,Pending
75149,UPI,Pending
75150,Cash,Refunded
75151,UPI,Failed
75152,Bank Transfer,Refunded
75153,Credit Card,Refunded
75154,Digital Wallet,Completed
75155,Digital Wallet,Refunded
75156,Bank Transfer,Pending
75157,Cash,Completed
75158,UPI,Pending
75159,UPI,Failed
75160,UPI,Failed
75161,Debit Card,Refunded
75162,Bank Transfer,Failed
75163,Credit Card,Pending
75164,Digital Wallet,Completed
75165,Credit Card,Completed
75166,UPI,Refunded
75167,Debit Card,Failed
75168,Cash,Completed
75169,Credit Card,Completed
75170,Debit Card,Completed
75171,UPI,Refunded
75172,Cash,Pending
75173,Credit Card,Completed
75174,Cash,Completed
75175,Credit Card,Completed
75176,Credit Card,Refunded
75177,Bank Transfer,Pending
75178,Cash,Completed
75179,Digital Wallet,Failed
75180,Credit Card,Failed
75181,Credit Card,Pending
75182,UPI,Pending
75183,Digital Wallet,Completed
75184,Digital Wallet,Refunded
75185,Debit Card,Pending
75186,Credit Card,Completed
75187,Bank Transfer,Refunded
75188,UPI,Completed
75189,Credit Card,Completed
75190,Debit Card,Refunded
75191,Digital Wallet,Pending
75192,Bank Transfer,Refunded
75193,Debit Card,Refunded
75194,Debit Card,Refunded
75195,Cash,Failed
75196,Bank Transfer,Completed
75197,Bank Transfer,Refunded
75198,UPI,Failed
75199,Cash,Pending
75200,UPI,Completed
75201,Digital Wallet,Completed
75202,Credit Card,Completed
75203,Cash,Refunded
75204,UPI,Pending
75205,Digital Wallet,Completed
75206,Bank Transfer,Refunded
75207,Bank Transfer,Failed
75208,UPI,Completed
75209,Credit Card,Completed
75210,Cash,Completed
75211,Bank Transfer,Completed
75212,UPI,Failed
75213,Debit Card,Completed
75214,Bank Transfer,Refunded
75215,Cash,Refunded
75216,Digital Wallet,Failed
75217,Cash,Failed
75218,UPI,Pending
75219,Bank Transfer,Failed
75220,UPI,Failed
75221,UPI,Refunded
75222,Credit Card,Refunded
75223,Digital Wallet,Completed
75224,Cash,Refunded
75225,UPI,Pending
75226,UPI,Refunded
75227,Debit Card,Failed
75228,Cash,Pending
75229,Bank Transfer,Completed
75230,UPI,Pending
75231,UPI,Completed
75232,UPI,Pending
75233,Credit Card,Pending
75234,UPI,Failed
75235,Credit Card,Completed
75236,Credit Card,Completed
75237,Digital Wallet,Completed
75238,Cash,Pending
75239,Cash,Pending
75240,Bank Transfer,Failed
75241,Debit Card,Refunded
75242,Cash,Failed
75243,Credit Card,Pending
75244,Cash,Failed
75245,UPI,Refunded
75246,UPI,Completed
75247,Cash,Pending
75248,Credit Card,Failed
75249,Credit Card,Completed
75250,Credit Card,Completed
75251,Digital Wallet,Failed
75252,Credit Card,Failed
75253,Digital Wallet,Completed
75254,Debit Card,Completed
75255,Cash,Failed
75256,Credit Card,Refunded
75257,Credit Card,Refunded
75258,Credit Card,Failed
75259,Debit Card,Completed
75260,Debit Card,Completed
75261,Digital Wallet,Pending
75262,Bank Transfer,Pending
75263,Credit Card,Refunded
75264,Debit Card,Failed
75265,UPI,Pending
75266,Debit Card,Pending
75267,Debit Card,Failed
75268,Debit Card,Completed
75269,Cash,Completed
75270,UPI,Completed
75271,Cash,Refunded
75272,UPI,Failed
75273,UPI,Completed
75274,Debit Card,Refunded
75275,Bank Transfer,Refunded
75276,Cash,Failed
75277,Bank Transfer,Refunded
75278,Digital Wallet,Pending
75279,Cash,Completed
75280,Cash,Completed
75281,Credit Card,Completed
75282,Credit Card,Failed
75283,Debit Card,Pending
75284,Digital Wallet,Failed
75285,UPI,Pending
75286,Cash,Completed
75287,Cash,Completed
75288,Cash,Failed
75289,Bank Transfer,Completed
75290,Cash,Failed
75291,Cash,Completed
75292,Digital Wallet,Failed
75293,Debit Card,Completed
75294,Digital Wallet,Refunded
75295,Cash,Completed
75296,Digital Wallet,Pending
75297,Debit Card,Pending
75298,Digital Wallet,Completed
75299,Bank Transfer,Pending
75300,UPI,Refunded
75301,Bank Transfer,Completed
75302,Digital Wallet,Pending
75303,Cash,Pending
75304,Cash,Completed
75305,Bank Transfer,Failed
75306,Cash,Completed
75307,UPI,Failed
75308,UPI,Pending
75309,Digital Wallet,Failed
75310,Digital Wallet,Refunded
75311,Cash,Pending
75312,Digital Wallet,Pending
75313,Cash,Refunded
75314,Cash,Pending
75315,Credit Card,Completed
75316,UPI,Pending
75317,Cash,Pending
75318,Debit Card,Completed
75319,Cash,Failed
75320,UPI,Refunded
75321,Bank Transfer,Failed
75322,UPI,Refunded
75323,Credit Card,Failed
75324,UPI,Failed
75325,Cash,Failed
75326,Debit Card,Refunded
75327,UPI,Refunded
75328,Credit Card,Completed
75329,Cash,Completed
75330,UPI,Pending
75331,Debit Card,Pending
75332,Credit Card,Pending
75333,Debit Card,Completed
75334,UPI,Refunded
75335,Credit Card,Completed
75336,Cash,Completed
75337,Debit Card,Pending
75338,Debit Card,Pending
75339,Debit Card,Pending
75340,Debit Card,Pending
75341,Credit Card,Pending
75342,Credit Card,Refunded
75343,UPI,Pending
75344,Credit Card,Failed
75345,Debit Card,Pending
75346,UPI,Refunded
75347,Cash,Failed
75348,Bank Transfer,Failed
75349,Bank Transfer,Refunded
75350,Digital Wallet,Failed
75351,UPI,Refunded
75352,Cash,Completed
75353,Bank Transfer,Refunded
75354,UPI,Pending
75355,Bank Transfer,Completed
75356,UPI,Pending
75357,Debit Card,Failed
75358,UPI,Refunded
75359,Bank Transfer,Failed
75360,Bank Transfer,Completed
75361,Bank Transfer,Completed
75362,UPI,Completed
75363,Debit Card,Failed
75364,Bank Transfer,Failed
75365,Credit Card,Pending
75366,UPI,Failed
75367,Cash,Completed
75368,Credit Card,Refunded
75369,Bank Transfer,Refunded
75370,Cash,Refunded
75371,Debit Card,Refunded
75372,Credit Card,Completed
75373,Bank Transfer,Pending
75374,UPI,Pending
75375,Cash,Refunded
75376,Credit Card,Pending
75377,Cash,Pending
75378,Debit Card,Refunded
75379,UPI,Completed
75380,Cash,Pending
75381,UPI,Completed
75382,Debit Card,Failed
75383,Bank Transfer,Completed
75384,Credit Card,Completed
75385,Digital Wallet,Pending
75386,Cash,Completed
75387,UPI,Completed
75388,UPI,Pending
75389,Credit Card,Refunded
75390,UPI,Refunded
75391,Credit Card,Pending
75392,Cash,Completed
75393,Digital Wallet,Refunded
